row_number,source_row_id,voucher_text,voucher_norm,sales_account,sales_account_norm,product,product_norm,sales_account_exists,product_exists,exact_mapping_exists,is_business_skip_row
880,880,JH/2526/ 978,JH2526978,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
881,881,JH/2526/ 990,JH2526990,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
882,882,JH/2526/ 998,JH2526998,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
883,883,JH/2526/ 1026,JH25261026,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
884,884,JH/2526/ 1062,JH25261062,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
885,885,JH/2526/ 1062,JH25261062,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
886,886,JH/2526/ 1068,JH25261068,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
887,887,JH/2526/ 1080,JH25261080,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
888,888,JH/2526/ 1081,JH25261081,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
889,889,JH/2526/ 1084,JH25261084,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
890,890,JH/2526/ 1087,JH25261087,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
891,891,JH/2526/ 1089,JH25261089,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
892,892,JH/2526/ 1089,JH25261089,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
893,893,JH/2526/ 1094,JH25261094,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 40,DI. RA 40,true,true,true,false
894,894,JH/2526/ 9,JH25269,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
895,895,JH/2526/ 19,JH252619,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
896,896,JH/2526/ 19,JH252619,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
897,897,JH/2526/ 34,JH252634,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
898,898,JH/2526/ 34,JH252634,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
899,899,JH/2526/ 62,JH252662,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
900,900,JH/2526/ 73,JH252673,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
901,901,JH/2526/ 89,JH252689,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
902,902,JH/2526/ 96,JH252696,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
903,903,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
904,904,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
905,905,JH/2526/ 155,JH2526155,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
906,906,JH/2526/ 175,JH2526175,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
907,907,JH/2526/ 175,JH2526175,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
908,908,JH/2526/ 191,JH2526191,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
909,909,JH/2526/ 198,JH2526198,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
910,910,JH/2526/ 198,JH2526198,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
911,911,JH/2526/ 203,JH2526203,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
912,912,JH/2526/ 213,JH2526213,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
913,913,JH/2526/ 270,JH2526270,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
914,914,JH/2526/ 287,JH2526287,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
915,915,JH/2526/ 329,JH2526329,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
916,916,JH/2526/ 377,JH2526377,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
917,917,JH/2526/ 398,JH2526398,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
918,918,JH/2526/ 415,JH2526415,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
919,919,JH/2526/ 422,JH2526422,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
920,920,JH/2526/ 426,JH2526426,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
921,921,JH/2526/ 427,JH2526427,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
922,922,JH/2526/ 450,JH2526450,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
923,923,JH/2526/ 469,JH2526469,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
924,924,JH/2526/ 506,JH2526506,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
925,925,JH/2526/ 520,JH2526520,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
926,926,JH/2526/ 520,JH2526520,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
927,927,JH/2526/ 563,JH2526563,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
928,928,JH/2526/ 563,JH2526563,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
929,929,JH/2526/ 578,JH2526578,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
930,930,JH/2526/ 597,JH2526597,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
931,931,JH/2526/ 607,JH2526607,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
932,932,JH/2526/ 620,JH2526620,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
933,933,JH/2526/ 620,JH2526620,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
934,934,JH/2526/ 620,JH2526620,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
935,935,JH/2526/ 630,JH2526630,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
936,936,JH/2526/ 630,JH2526630,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
937,937,JH/2526/ 635,JH2526635,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
938,938,JH/2526/ 636,JH2526636,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
939,939,JH/2526/ 647,JH2526647,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
940,940,JH/2526/ 648,JH2526648,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
941,941,JH/2526/ 697,JH2526697,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
942,942,JH/2526/ 697,JH2526697,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
943,943,JH/2526/ 805,JH2526805,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
944,944,JH/2526/ 816,JH2526816,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
945,945,JH/2526/ 816,JH2526816,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
946,946,JH/2526/ 852,JH2526852,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
947,947,JH/2526/ 858,JH2526858,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
948,948,JH/2526/ 871,JH2526871,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
949,949,JH/2526/ 910,JH2526910,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
950,950,JH/2526/ 910,JH2526910,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
951,951,JH/2526/ 910,JH2526910,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
952,952,JH/2526/ 940,JH2526940,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
953,953,JH/2526/ 948,JH2526948,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
954,954,JH/2526/ 975,JH2526975,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
955,955,JH/2526/ 985,JH2526985,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
956,956,JH/2526/ 1048,JH25261048,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
957,957,JH/2526/ 1048,JH25261048,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
958,958,JH/2526/ 1081,JH25261081,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
959,959,JH/2526/ 1083,JH25261083,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
960,960,JH/2526/ 1083,JH25261083,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
961,961,JH/2526/ 1083,JH25261083,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
962,962,JH/2526/ 1083,JH25261083,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
963,963,JH/2526/ 1083,JH25261083,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
964,964,JH/2526/ 1089,JH25261089,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 45,DI. RA 45,true,true,true,false
965,965,JH/2526/ 17,JH252617,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
966,966,JH/2526/ 19,JH252619,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
967,967,JH/2526/ 19,JH252619,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
968,968,JH/2526/ 19,JH252619,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
969,969,JH/2526/ 62,JH252662,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
970,970,JH/2526/ 66,JH252666,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
971,971,JH/2526/ 66,JH252666,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
972,972,JH/2526/ 89,JH252689,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
973,973,JH/2526/ 89,JH252689,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
974,974,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
975,975,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
976,976,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
977,977,JH/2526/ 150,JH2526150,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
978,978,JH/2526/ 175,JH2526175,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
979,979,JH/2526/ 175,JH2526175,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
980,980,JH/2526/ 188,JH2526188,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
981,981,JH/2526/ 195,JH2526195,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
982,982,JH/2526/ 203,JH2526203,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
983,983,JH/2526/ 270,JH2526270,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
984,984,JH/2526/ 270,JH2526270,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
985,985,JH/2526/ 275,JH2526275,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
986,986,JH/2526/ 285,JH2526285,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
987,987,JH/2526/ 287,JH2526287,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
988,988,JH/2526/ 290,JH2526290,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
989,989,JH/2526/ 290,JH2526290,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
990,990,JH/2526/ 369,JH2526369,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
991,991,JH/2526/ 371,JH2526371,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
992,992,JH/2526/ 375,JH2526375,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
993,993,JH/2526/ 390,JH2526390,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
994,994,JH/2526/ 396,JH2526396,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
995,995,JH/2526/ 412,JH2526412,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
996,996,JH/2526/ 415,JH2526415,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
997,997,JH/2526/ 422,JH2526422,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
998,998,JH/2526/ 432,JH2526432,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
999,999,JH/2526/ 432,JH2526432,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1000,1000,JH/2526/ 450,JH2526450,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1001,1001,JH/2526/ 450,JH2526450,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1002,1002,JH/2526/ 479,JH2526479,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1003,1003,JH/2526/ 563,JH2526563,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1004,1004,JH/2526/ 563,JH2526563,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1005,1005,JH/2526/ 563,JH2526563,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1006,1006,JH/2526/ 564,JH2526564,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1007,1007,JH/2526/ 577,JH2526577,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1008,1008,JH/2526/ 578,JH2526578,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1009,1009,JH/2526/ 597,JH2526597,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1010,1010,JH/2526/ 645,JH2526645,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1011,1011,JH/2526/ 647,JH2526647,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1012,1012,JH/2526/ 682,JH2526682,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1013,1013,JH/2526/ 683,JH2526683,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1014,1014,JH/2526/ 692,JH2526692,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1015,1015,JH/2526/ 697,JH2526697,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1016,1016,JH/2526/ 697,JH2526697,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1017,1017,JH/2526/ 720,JH2526720,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1018,1018,JH/2526/ 740,JH2526740,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1019,1019,JH/2526/ 753,JH2526753,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1020,1020,JH/2526/ 769,JH2526769,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1021,1021,JH/2526/ 809,JH2526809,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1022,1022,JH/2526/ 816,JH2526816,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1023,1023,JH/2526/ 818,JH2526818,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1024,1024,JH/2526/ 850,JH2526850,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1025,1025,JH/2526/ 856,JH2526856,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1026,1026,JH/2526/ 879,JH2526879,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1027,1027,JH/2526/ 879,JH2526879,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1028,1028,JH/2526/ 888,JH2526888,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
1029,1029,JH/2526/ 895,JH2526895,JEWEL SALES ACCOUNT - DIAMONDS,JEWEL SALES ACCOUNT - DIAMONDS,DI. RA 50,DI. RA 50,true,true,true,false
